time,dsdx,h,u,rix
2016-08-01T00:00:00.000000000,-0.000012,14.248301,0.000000,-inf
2016-08-01T01:00:00.000000000,-0.000010,14.243101,0.007702,-1.876253
2016-08-01T02:00:00.000000000,-0.000009,14.196101,0.082559,-0.013556
2016-08-01T03:00:00.000000000,0.000002,14.275393,-0.010993,0.155096
2016-08-01T04:00:00.000000000,0.000006,14.549107,-0.225693,0.001370
2016-08-01T05:00:00.000000000,-0.000010,14.891883,-0.378597,-0.000798
2016-08-01T06:00:00.000000000,-0.000019,15.164983,-0.306163,-0.002274
2016-08-01T07:00:00.000000000,-0.000018,15.167743,-0.026467,-0.298141
2016-08-01T08:00:00.000000000,-0.000018,14.767501,0.356503,-0.001620
2016-08-01T09:00:00.000000000,-0.000007,14.129906,0.747403,-0.000124
2016-08-01T10:00:00.000000000,0.000010,13.453269,1.015531,0.000103
2016-08-01T11:00:00.000000000,0.000044,12.858318,1.056770,0.000380
2016-08-01T12:00:00.000000000,0.000076,12.430475,0.830213,0.001032
2016-08-01T13:00:00.000000000,0.000115,12.275558,0.349972,0.008733
2016-08-01T14:00:00.000000000,0.000116,12.511452,-0.134120,0.060917
2016-08-01T15:00:00.000000000,0.000066,13.016411,-0.541163,0.002221
2016-08-01T16:00:00.000000000,0.000029,13.575091,-0.838512,0.000425
2016-08-01T17:00:00.000000000,-0.000012,14.115478,-0.814669,-0.000193
2016-08-01T18:00:00.000000000,-0.000006,14.540202,-0.638316,-0.000155
2016-08-01T19:00:00.000000000,-0.000002,14.775219,-0.377078,-0.000144
2016-08-01T20:00:00.000000000,-0.000001,14.745370,-0.123605,-0.000855
2016-08-01T21:00:00.000000000,-0.000001,14.469940,0.145385,-0.000729
2016-08-01T22:00:00.000000000,0.000008,14.097995,0.348075,0.000667
2016-08-01T23:00:00.000000000,0.000002,13.743459,0.491788,0.000092
2016-08-02T00:00:00.000000000,0.000019,13.438646,0.491925,0.000786
2016-08-02T01:00:00.000000000,0.000035,13.347970,0.277608,0.004616
2016-08-02T02:00:00.000000000,0.000036,13.541025,-0.069744,0.076598
2016-08-02T03:00:00.000000000,0.000019,13.947034,-0.421774,0.001103
2016-08-02T04:00:00.000000000,0.000005,14.445244,-0.602319,0.000146
2016-08-02T05:00:00.000000000,0.000003,14.917984,-0.587991,0.000114
2016-08-02T06:00:00.000000000,-0.000001,15.247739,-0.399230,-0.000100
2016-08-02T07:00:00.000000000,-0.000002,15.291738,-0.154459,-0.001076
2016-08-02T08:00:00.000000000,-0.000002,15.010639,0.147691,-0.001138
2016-08-02T09:00:00.000000000,0.000003,14.504872,0.474678,0.000167
2016-08-02T10:00:00.000000000,0.000006,13.913560,0.739179,0.000122
2016-08-02T11:00:00.000000000,0.000016,13.285784,0.919960,0.000186
2016-08-02T12:00:00.000000000,0.000046,12.750622,0.924388,0.000515
2016-08-02T13:00:00.000000000,0.000082,12.381932,0.692465,0.001592
2016-08-02T14:00:00.000000000,0.000099,12.307402,0.255533,0.014051
2016-08-02T15:00:00.000000000,0.000096,12.625470,-0.223740,0.018315
2016-08-02T16:00:00.000000000,0.000058,13.170431,-0.662320,0.001311
2016-08-02T17:00:00.000000000,0.000016,13.737007,-0.867666,0.000218
2016-08-02T18:00:00.000000000,0.000005,14.274125,-0.796514,0.000086
2016-08-02T19:00:00.000000000,0.000006,14.667490,-0.590095,0.000193
2016-08-02T20:00:00.000000000,0.000006,14.861821,-0.327293,0.000584
2016-08-02T21:00:00.000000000,0.000005,14.756351,-0.049099,0.024543
2016-08-02T22:00:00.000000000,0.000005,14.425164,0.224564,0.001078
2016-08-02T23:00:00.000000000,0.000013,14.030001,0.421952,0.000772
2016-08-03T00:00:00.000000000,0.000012,13.646487,0.585083,0.000368
2016-08-03T01:00:00.000000000,0.000030,13.344710,0.521035,0.001116
2016-08-03T02:00:00.000000000,0.000041,13.296586,0.254461,0.006295
2016-08-03T03:00:00.000000000,0.000044,13.535896,-0.139364,0.023032
2016-08-03T04:00:00.000000000,0.000028,13.971276,-0.490978,0.001220
2016-08-03T05:00:00.000000000,0.000015,14.483630,-0.637700,0.000398
2016-08-03T06:00:00.000000000,0.000009,14.943565,-0.578512,0.000288
2016-08-03T07:00:00.000000000,0.000004,15.224303,-0.364067,0.000347
2016-08-03T08:00:00.000000000,0.000003,15.192380,-0.100938,0.003872
2016-08-03T09:00:00.000000000,0.000003,14.845300,0.216253,0.000689
2016-08-03T10:00:00.000000000,0.000012,14.316746,0.536101,0.000433
2016-08-03T11:00:00.000000000,0.000016,13.723427,0.782202,0.000269
2016-08-03T12:00:00.000000000,0.000033,13.124467,0.918575,0.000384
2016-08-03T13:00:00.000000000,0.000060,12.643532,0.856598,0.000774
2016-08-03T14:00:00.000000000,0.000085,12.354681,0.553138,0.002580
2016-08-03T15:00:00.000000000,0.000092,12.410973,0.100217,0.086224
2016-08-03T16:00:00.000000000,0.000086,12.825056,-0.387988,0.005497
2016-08-03T17:00:00.000000000,0.000053,13.388696,-0.759591,0.000923
2016-08-03T18:00:00.000000000,0.000020,13.954423,-0.874899,0.000271
2016-08-03T19:00:00.000000000,0.000014,14.463470,-0.742977,0.000273
2016-08-03T20:00:00.000000000,0.000010,14.803906,-0.501557,0.000437
2016-08-03T21:00:00.000000000,0.000008,14.908545,-0.231717,0.001611
2016-08-03T22:00:00.000000000,0.000007,14.708566,0.058957,0.022798
2016-08-03T23:00:00.000000000,0.000011,14.332417,0.327759,0.001110
2016-08-04T00:00:00.000000000,0.000014,13.925218,0.489042,0.000613
2016-08-04T01:00:00.000000000,0.000022,13.531004,0.610537,0.000607
2016-08-04T02:00:00.000000000,0.000037,13.278349,0.486058,0.001550
2016-08-04T03:00:00.000000000,0.000049,13.299821,0.177357,0.015484
2016-08-04T04:00:00.000000000,0.000047,13.603898,-0.232726,0.008973
2016-08-04T05:00:00.000000000,0.000035,14.066642,-0.547293,0.001243
2016-08-04T06:00:00.000000000,0.000020,14.566482,-0.636578,0.000533
2016-08-04T07:00:00.000000000,0.000010,14.978312,-0.524685,0.000415
2016-08-04T08:00:00.000000000,0.000007,15.180290,-0.295769,0.000888
2016-08-04T09:00:00.000000000,0.000006,15.054333,-0.018079,0.198117
2016-08-04T10:00:00.000000000,0.000009,14.646883,0.308402,0.001004
2016-08-04T11:00:00.000000000,0.000015,14.113166,0.600515,0.000447
2016-08-04T12:00:00.000000000,0.000025,13.531361,0.806717,0.000386
2016-08-04T13:00:00.000000000,0.000046,12.982427,0.887927,0.000569
2016-08-04T14:00:00.000000000,0.000071,12.576575,0.754033,0.001183
2016-08-04T15:00:00.000000000,0.000086,12.398334,0.389152,0.005286
2016-08-04T16:00:00.000000000,0.000087,12.587768,-0.062491,0.211620
2016-08-04T17:00:00.000000000,0.000075,13.063822,-0.516655,0.002771
2016-08-04T18:00:00.000000000,0.000043,13.615645,-0.800124,0.000683
2016-08-04T19:00:00.000000000,0.000023,14.159985,-0.809889,0.000370
2016-08-04T20:00:00.000000000,0.000013,14.590052,-0.634919,0.000368
2016-08-04T21:00:00.000000000,0.000007,14.845099,-0.379386,0.000525
2016-08-04T22:00:00.000000000,0.000005,14.824624,-0.110698,0.004932
2016-08-04T23:00:00.000000000,0.000005,14.542763,0.172072,0.001856
2016-08-05T00:00:00.000000000,0.000014,14.143846,0.404050,0.000896
2016-08-05T01:00:00.000000000,0.000026,13.739401,0.548694,0.000886
2016-08-05T02:00:00.000000000,0.000034,13.368539,0.574628,0.001025
2016-08-05T03:00:00.000000000,0.000041,13.194459,0.382268,0.002803
2016-08-05T04:00:00.000000000,0.000058,13.297170,0.038188,0.398021
2016-08-05T05:00:00.000000000,0.000050,13.641453,-0.356147,0.004083
2016-08-05T06:00:00.000000000,0.000038,14.107438,-0.588999,0.001156
2016-08-05T07:00:00.000000000,0.000022,14.572712,-0.615140,0.000644
2016-08-05T08:00:00.000000000,0.000010,14.920055,-0.454439,0.000556
2016-08-05T09:00:00.000000000,0.000008,15.036498,-0.224587,0.001798
2016-08-05T10:00:00.000000000,0.000007,14.844605,0.048022,0.034100
2016-08-05T11:00:00.000000000,0.000010,14.421427,0.355485,0.000903
2016-08-05T12:00:00.000000000,0.000019,13.914500,0.607346,0.000534
2016-08-05T13:00:00.000000000,0.000035,13.373896,0.780795,0.000587
2016-08-05T14:00:00.000000000,0.000059,12.896442,0.796022,0.000901
2016-08-05T15:00:00.000000000,0.000078,12.588000,0.588593,0.002127
2016-08-05T16:00:00.000000000,0.000086,12.548059,0.193165,0.021701
2016-08-05T17:00:00.000000000,0.000080,12.858276,-0.260312,0.011403
2016-08-05T18:00:00.000000000,0.000060,13.364087,-0.640294,0.001478
2016-08-05T19:00:00.000000000,0.000036,13.906858,-0.812494,0.000566
2016-08-05T20:00:00.000000000,0.000021,14.407314,-0.727864,0.000439
2016-08-05T21:00:00.000000000,0.000007,14.759622,-0.513769,0.000305
2016-08-05T22:00:00.000000000,0.000006,14.900858,-0.265702,0.000907
2016-08-05T23:00:00.000000000,0.000005,14.752218,0.008893,0.686210
2016-08-06T00:00:00.000000000,0.000011,14.409034,0.272125,0.001569
2016-08-06T01:00:00.000000000,0.000016,14.014655,0.448807,0.000836
2016-08-06T02:00:00.000000000,0.000031,13.609760,0.583292,0.000949
2016-08-06T03:00:00.000000000,0.000042,13.293778,0.549262,0.001403
2016-08-06T04:00:00.000000000,0.000050,13.196590,0.319726,0.004891
2016-08-06T05:00:00.000000000,0.000058,13.359049,-0.028256,0.735913
2016-08-06T06:00:00.000000000,0.000049,13.714360,-0.371032,0.003660
2016-08-06T07:00:00.000000000,0.000036,14.153439,-0.542062,0.001301
2016-08-06T08:00:00.000000000,0.000023,14.565558,-0.530831,0.000885
2016-08-06T09:00:00.000000000,0.000010,14.836529,-0.357854,0.000915
2016-08-06T10:00:00.000000000,0.000007,14.864566,-0.128406,0.004548
2016-08-06T11:00:00.000000000,0.000007,14.617322,0.140988,0.003767
2016-08-06T12:00:00.000000000,0.000019,14.198025,0.405903,0.001241
2016-08-06T13:00:00.000000000,0.000030,13.730732,0.604484,0.000850
2016-08-06T14:00:00.000000000,0.000045,13.253325,0.715346,0.000875
2016-08-06T15:00:00.000000000,0.000064,12.877104,0.656814,0.001448
2016-08-06T16:00:00.000000000,0.000077,12.691552,0.407311,0.004446
2016-08-06T17:00:00.000000000,0.000075,12.782671,0.035715,0.566753
2016-08-06T18:00:00.000000000,0.000068,13.153649,-0.368267,0.004975
2016-08-06T19:00:00.000000000,0.000045,13.632721,-0.649407,0.001099
2016-08-06T20:00:00.000000000,0.000032,14.136828,-0.711588,0.000679
2016-08-06T21:00:00.000000000,0.000021,14.549620,-0.589276,0.000650
2016-08-06T22:00:00.000000000,0.000007,14.811752,-0.372949,0.000584
2016-08-06T23:00:00.000000000,0.000006,14.831691,-0.134941,0.003496
2016-08-07T00:00:00.000000000,0.000006,14.605559,0.118061,0.004474
2016-08-07T01:00:00.000000000,0.000016,14.241209,0.337828,0.001527
2016-08-07T02:00:00.000000000,0.000029,13.858367,0.474196,0.001341
2016-08-07T03:00:00.000000000,0.000039,13.479389,0.546426,0.001324
2016-08-07T04:00:00.000000000,0.000047,13.240798,0.441489,0.002388
2016-08-07T05:00:00.000000000,0.000056,13.218449,0.190315,0.015322
2016-08-07T06:00:00.000000000,0.000057,13.425474,-0.139101,0.029952
2016-08-07T07:00:00.000000000,0.000049,13.772595,-0.400539,0.003150
2016-08-07T08:00:00.000000000,0.000038,14.165731,-0.501025,0.001598
2016-08-07T09:00:00.000000000,0.000028,14.503744,-0.440836,0.001571
2016-08-07T10:00:00.000000000,0.000015,14.684648,-0.258587,0.002415
2016-08-07T11:00:00.000000000,0.000011,14.631549,-0.038968,0.077530
2016-08-07T12:00:00.000000000,0.000016,14.354850,0.205987,0.004079
2016-08-07T13:00:00.000000000,0.000032,13.971234,0.406603,0.002045
2016-08-07T14:00:00.000000000,0.000042,13.561450,0.544163,0.001458
2016-08-07T15:00:00.000000000,0.000057,13.175907,0.595969,0.001597
2016-08-07T16:00:00.000000000,0.000069,12.921960,0.464650,0.003109
2016-08-07T17:00:00.000000000,0.000074,12.871636,0.198720,0.018121
2016-08-07T18:00:00.000000000,0.000065,13.075969,-0.146888,0.029543
2016-08-07T19:00:00.000000000,0.000056,13.462321,-0.459602,0.002678
2016-08-07T20:00:00.000000000,0.000037,13.921664,-0.619510,0.001021
2016-08-07T21:00:00.000000000,0.000030,14.358456,-0.603386,0.000888
2016-08-07T22:00:00.000000000,0.000019,14.681918,-0.444265,0.001086
2016-08-07T23:00:00.000000000,0.000008,14.829023,-0.235021,0.001691
2016-08-08T00:00:00.000000000,0.000006,14.736158,-0.011730,0.457958
2016-08-08T01:00:00.000000000,0.000011,14.456709,0.212317,0.002740
2016-08-08T02:00:00.000000000,0.000027,14.105131,0.375868,0.002059
2016-08-08T03:00:00.000000000,0.000038,13.731380,0.476339,0.001736
2016-08-08T04:00:00.000000000,0.000046,13.406641,0.487565,0.001975
2016-08-08T05:00:00.000000000,0.000054,13.239340,0.338735,0.004716
2016-08-08T06:00:00.000000000,0.000059,13.271182,0.089692,0.074024
2016-08-08T07:00:00.000000000,0.000054,13.490436,-0.187146,0.015808
2016-08-08T08:00:00.000000000,0.000048,13.809034,-0.369681,0.003643
2016-08-08T09:00:00.000000000,0.000039,14.150126,-0.425461,0.002309
2016-08-08T10:00:00.000000000,0.000032,14.419425,-0.345465,0.002884
2016-08-08T11:00:00.000000000,0.000022,14.530805,-0.176937,0.007793
2016-08-08T12:00:00.000000000,0.000020,14.437733,0.023302,0.397870
2016-08-08T13:00:00.000000000,0.000028,14.173317,0.222498,0.005950
2016-08-08T14:00:00.000000000,0.000041,13.840838,0.370575,0.003136
2016-08-08T15:00:00.000000000,0.000050,13.495885,0.458977,0.002406
2016-08-08T16:00:00.000000000,0.000063,13.197561,0.454193,0.003047
2016-08-08T17:00:00.000000000,0.000070,13.039784,0.300896,0.007600
2016-08-08T18:00:00.000000000,0.000067,13.081420,0.054603,0.222113
2016-08-08T19:00:00.000000000,0.000060,13.322980,-0.241478,0.010399
2016-08-08T20:00:00.000000000,0.000049,13.687601,-0.449286,0.002507
2016-08-08T21:00:00.000000000,0.000038,14.096442,-0.532260,0.001444
2016-08-08T22:00:00.000000000,0.000029,14.454959,-0.466053,0.001434
2016-08-08T23:00:00.000000000,0.000020,14.692840,-0.304806,0.002435
2016-08-09T00:00:00.000000000,0.000013,14.742463,-0.116674,0.010334
2016-08-09T01:00:00.000000000,0.000012,14.584505,0.088693,0.017415
2016-08-09T02:00:00.000000000,0.000027,14.296908,0.270659,0.003955
2016-08-09T03:00:00.000000000,0.000038,13.964170,0.394988,0.002564
2016-08-09T04:00:00.000000000,0.000043,13.611241,0.475511,0.001938
2016-08-09T05:00:00.000000000,0.000052,13.331449,0.452288,0.002566
2016-08-09T06:00:00.000000000,0.000060,13.198854,0.289091,0.007169
2016-08-09T07:00:00.000000000,0.000062,13.244568,0.057590,0.186805
2016-08-09T08:00:00.000000000,0.000055,13.449232,-0.169962,0.019352
2016-08-09T09:00:00.000000000,0.000047,13.736198,-0.316315,0.004884
2016-08-09T10:00:00.000000000,0.000042,14.039251,-0.364062,0.003322
2016-08-09T11:00:00.000000000,0.000035,14.272970,-0.294464,0.004408
2016-08-09T12:00:00.000000000,0.000028,14.366087,-0.152812,0.012777
2016-08-09T13:00:00.000000000,0.000026,14.284217,0.018052,0.866739
2016-08-09T14:00:00.000000000,0.000032,14.062732,0.185395,0.009962
2016-08-09T15:00:00.000000000,0.000045,13.793392,0.295033,0.005391
2016-08-09T16:00:00.000000000,0.000053,13.527129,0.341930,0.004597
2016-08-09T17:00:00.000000000,0.000060,13.312102,0.315334,0.006050
2016-08-09T18:00:00.000000000,0.000065,13.231353,0.172892,0.021841
2016-08-09T19:00:00.000000000,0.000062,13.330706,-0.044971,0.309363
2016-08-09T20:00:00.000000000,0.000052,13.584820,-0.272372,0.007176
2016-08-09T21:00:00.000000000,0.000046,13.932675,-0.432002,0.002586
2016-08-09T22:00:00.000000000,0.000035,14.297279,-0.477639,0.001663
2016-08-09T23:00:00.000000000,0.000026,14.597814,-0.372223,0.002085
2016-08-10T00:00:00.000000000,0.000016,14.768008,-0.212481,0.003983
2016-08-10T01:00:00.000000000,0.000012,14.741361,-0.030360,0.144658
2016-08-10T02:00:00.000000000,0.000015,14.547649,0.150848,0.007302
2016-08-10T03:00:00.000000000,0.000030,14.256988,0.300314,0.003529
2016-08-10T04:00:00.000000000,0.000038,13.928457,0.407614,0.002416
2016-08-10T05:00:00.000000000,0.000046,13.601836,0.453542,0.002320
2016-08-10T06:00:00.000000000,0.000054,13.359869,0.404131,0.003318
2016-08-10T07:00:00.000000000,0.000059,13.243582,0.253168,0.009152
2016-08-10T08:00:00.000000000,0.000060,13.282174,0.063777,0.148244
2016-08-10T09:00:00.000000000,0.000055,13.457946,-0.124546,0.035828
2016-08-10T10:00:00.000000000,0.000046,13.711575,-0.256517,0.007217
2016-08-10T11:00:00.000000000,0.000042,13.988138,-0.309403,0.004670
2016-08-10T12:00:00.000000000,0.000038,14.210974,-0.271160,0.005486
2016-08-10T13:00:00.000000000,0.000031,14.314943,-0.152080,0.014267
2016-08-10T14:00:00.000000000,0.000028,14.268649,-0.002060,71.536883
2016-08-10T15:00:00.000000000,0.000034,14.097005,0.135487,0.019506
2016-08-10T16:00:00.000000000,0.000043,13.875308,0.218004,0.009380
2016-08-10T17:00:00.000000000,0.000051,13.662532,0.244353,0.008745
2016-08-10T18:00:00.000000000,0.000055,13.495603,0.211769,0.012493
2016-08-10T19:00:00.000000000,0.000059,13.447671,0.089970,0.073360
2016-08-10T20:00:00.000000000,0.000055,13.551920,-0.084082,0.078869
2016-08-10T21:00:00.000000000,0.000049,13.784333,-0.258813,0.007551
2016-08-10T22:00:00.000000000,0.000042,14.094324,-0.376564,0.003132
2016-08-10T23:00:00.000000000,0.000031,14.410558,-0.399362,0.002100
2016-08-11T00:00:00.000000000,0.000026,14.668231,-0.289204,0.003430
2016-08-11T01:00:00.000000000,0.000021,14.792717,-0.147649,0.010769
2016-08-11T02:00:00.000000000,0.000019,14.742649,0.016195,0.810235
2016-08-11T03:00:00.000000000,0.000023,14.544535,0.185813,0.007243
2016-08-11T04:00:00.000000000,0.000028,14.253185,0.316787,0.002992
2016-08-11T05:00:00.000000000,0.000037,13.914144,0.426396,0.002165
2016-08-11T06:00:00.000000000,0.000047,13.582387,0.476076,0.002109
2016-08-11T07:00:00.000000000,0.000055,13.333460,0.426987,0.003032
2016-08-11T08:00:00.000000000,0.000059,13.207615,0.282613,0.007401
2016-08-11T09:00:00.000000000,0.000059,13.230741,0.098118,0.061570
2016-08-11T10:00:00.000000000,0.000058,13.391467,-0.089248,0.073240
2016-08-11T11:00:00.000000000,0.000051,13.641200,-0.238779,0.009121
2016-08-11T12:00:00.000000000,0.000043,13.919271,-0.308665,0.004764
2016-08-11T13:00:00.000000000,0.000035,14.152177,-0.277385,0.004897
2016-08-11T14:00:00.000000000,0.000030,14.276919,-0.171398,0.011118
2016-08-11T15:00:00.000000000,0.000028,14.262140,-0.037718,0.209569
2016-08-11T16:00:00.000000000,0.000031,14.126503,0.090243,0.040387
2016-08-11T17:00:00.000000000,0.000037,13.938492,0.167132,0.013820
2016-08-11T18:00:00.000000000,0.000047,13.756635,0.189359,0.013494
2016-08-11T19:00:00.000000000,0.000051,13.607630,0.168090,0.018707
2016-08-11T20:00:00.000000000,0.000055,13.555148,0.074758,0.100042
2016-08-11T21:00:00.000000000,0.000052,13.641377,-0.069623,0.111269
2016-08-11T22:00:00.000000000,0.000047,13.850243,-0.221535,0.009914
2016-08-11T23:00:00.000000000,0.000038,14.136065,-0.327103,0.003740
2016-08-12T00:00:00.000000000,0.000027,14.430300,-0.335649,0.002566
2016-08-12T01:00:00.000000000,0.000023,14.663307,-0.235513,0.004516
2016-08-12T02:00:00.000000000,0.000020,14.765586,-0.100795,0.021577
2016-08-12T03:00:00.000000000,0.000019,14.702959,0.052828,0.076000
2016-08-12T04:00:00.000000000,0.000021,14.495119,0.202882,0.005666
2016-08-12T05:00:00.000000000,0.000027,14.188420,0.342721,0.002419
2016-08-12T06:00:00.000000000,0.000037,13.824830,0.455388,0.001840
2016-08-12T07:00:00.000000000,0.000050,13.469324,0.519009,0.001870
2016-08-12T08:00:00.000000000,0.000061,13.193733,0.462809,0.002826
2016-08-12T09:00:00.000000000,0.000066,13.044883,0.311319,0.006678
2016-08-12T10:00:00.000000000,0.000061,13.057435,0.108720,0.051033
2016-08-12T11:00:00.000000000,0.000061,13.235284,-0.111707,0.048992
2016-08-12T12:00:00.000000000,0.000052,13.517079,-0.294396,0.006067
2016-08-12T13:00:00.000000000,0.000045,13.826511,-0.376688,0.003337
2016-08-12T14:00:00.000000000,0.000036,14.090877,-0.346857,0.003226
2016-08-12T15:00:00.000000000,0.000027,14.250836,-0.225594,0.005675
2016-08-12T16:00:00.000000000,0.000023,14.273607,-0.084605,0.034845
2016-08-12T17:00:00.000000000,0.000025,14.167911,0.040978,0.160355
2016-08-12T18:00:00.000000000,0.000031,13.996592,0.126931,0.020165
2016-08-12T19:00:00.000000000,0.000041,13.828352,0.160097,0.016793
2016-08-12T20:00:00.000000000,0.000048,13.682811,0.148149,0.022350
2016-08-12T21:00:00.000000000,0.000051,13.619986,0.077748,0.086839
2016-08-12T22:00:00.000000000,0.000050,13.696416,-0.038160,0.356707
2016-08-12T23:00:00.000000000,0.000044,13.897836,-0.183620,0.013606
2016-08-13T00:00:00.000000000,0.000032,14.182189,-0.299320,0.003801
2016-08-13T01:00:00.000000000,0.000023,14.478185,-0.322515,0.002365
2016-08-13T02:00:00.000000000,0.000017,14.714338,-0.252021,0.002906
2016-08-13T03:00:00.000000000,0.000014,14.814068,-0.115549,0.011944
2016-08-13T04:00:00.000000000,0.000013,14.734043,0.043687,0.075459
2016-08-13T05:00:00.000000000,0.000015,14.499329,0.208885,0.003800
2016-08-13T06:00:00.000000000,0.000022,14.159251,0.377540,0.001679
2016-08-13T07:00:00.000000000,0.000034,13.756368,0.514376,0.001333
2016-08-13T08:00:00.000000000,0.000048,13.363443,0.591868,0.001374
2016-08-13T09:00:00.000000000,0.000063,13.062071,0.521425,0.002295
2016-08-13T10:00:00.000000000,0.000067,12.898739,0.345397,0.005436
2016-08-13T11:00:00.000000000,0.000065,12.925626,0.103809,0.059032
2016-08-13T12:00:00.000000000,0.000063,13.150863,-0.165131,0.022969
2016-08-13T13:00:00.000000000,0.000055,13.485544,-0.386682,0.003761
2016-08-13T14:00:00.000000000,0.000042,13.847888,-0.476081,0.001925
2016-08-13T15:00:00.000000000,0.000031,14.155127,-0.421440,0.001865
2016-08-13T16:00:00.000000000,0.000020,14.352665,-0.286967,0.002620
2016-08-13T17:00:00.000000000,0.000017,14.396804,-0.141850,0.009119
2016-08-13T18:00:00.000000000,0.000017,14.282582,0.008536,2.516987
2016-08-13T19:00:00.000000000,0.000022,14.088247,0.128229,0.014441
2016-08-13T20:00:00.000000000,0.000033,13.892718,0.186101,0.010092
2016-08-13T21:00:00.000000000,0.000042,13.706457,0.207529,0.010152
2016-08-13T22:00:00.000000000,0.000047,13.607422,0.141712,0.024190
2016-08-13T23:00:00.000000000,0.000050,13.672247,0.002352,93.118901
2016-08-14T00:00:00.000000000,0.000044,13.884804,-0.183598,0.013826
2016-08-14T01:00:00.000000000,0.000030,14.192208,-0.329405,0.002950
2016-08-14T02:00:00.000000000,0.000019,14.516312,-0.357508,0.001634
2016-08-14T03:00:00.000000000,0.000011,14.776214,-0.277902,0.001615
2016-08-14T04:00:00.000000000,0.000006,14.875781,-0.126233,0.004499
2016-08-14T05:00:00.000000000,0.000005,14.765449,0.054873,0.018278
2016-08-14T06:00:00.000000000,0.000010,14.478438,0.255681,0.001734
2016-08-14T07:00:00.000000000,0.000022,14.084459,0.451162,0.001174
2016-08-14T08:00:00.000000000,0.000032,13.630031,0.614452,0.000862
2016-08-14T09:00:00.000000000,0.000053,13.201481,0.669404,0.001170
2016-08-14T10:00:00.000000000,0.000068,12.884324,0.577136,0.001982
2016-08-14T11:00:00.000000000,0.000070,12.731248,0.342728,0.005705
2016-08-14T12:00:00.000000000,0.000070,12.815595,0.041935,0.384409
2016-08-14T13:00:00.000000000,0.000065,13.124048,-0.280085,0.008199
2016-08-14T14:00:00.000000000,0.000054,13.525233,-0.513085,0.002080
2016-08-14T15:00:00.000000000,0.000038,13.938085,-0.571630,0.001234
2016-08-14T16:00:00.000000000,0.000022,14.269985,-0.480053,0.001027
2016-08-14T17:00:00.000000000,0.000014,14.473645,-0.312677,0.001585
2016-08-14T18:00:00.000000000,0.000009,14.494578,-0.130008,0.006017
2016-08-14T19:00:00.000000000,0.000009,14.339961,0.048331,0.040621
2016-08-14T20:00:00.000000000,0.000020,14.104804,0.187402,0.005975
2016-08-14T21:00:00.000000000,0.000031,13.872999,0.251968,0.005040
2016-08-14T22:00:00.000000000,0.000038,13.660909,0.264108,0.005687
2016-08-14T23:00:00.000000000,0.000048,13.570804,0.175974,0.015764
2016-08-15T00:00:00.000000000,0.000053,13.673262,-0.002614,80.035283
2016-08-15T01:00:00.000000000,0.000045,13.942041,-0.229610,0.009064
2016-08-15T02:00:00.000000000,0.000025,14.299719,-0.380335,0.001899
2016-08-15T03:00:00.000000000,0.000013,14.655932,-0.387893,0.000959
2016-08-15T04:00:00.000000000,0.000001,14.912195,-0.271090,0.000201
2016-08-15T05:00:00.000000000,-0.000001,14.968887,-0.087697,-0.002024
2016-08-15T06:00:00.000000000,-0.000002,14.791403,0.128213,-0.001570
2016-08-15T07:00:00.000000000,0.000006,14.429092,0.359323,0.000489
2016-08-15T08:00:00.000000000,0.000019,13.967054,0.573358,0.000624
2016-08-15T09:00:00.000000000,0.000037,13.460105,0.722821,0.000710
2016-08-15T10:00:00.000000000,0.000059,13.010006,0.747863,0.001038
2016-08-15T11:00:00.000000000,0.000068,12.693291,0.585265,0.001912
2016-08-15T12:00:00.000000000,0.000074,12.577081,0.282691,0.008763
2016-08-15T13:00:00.000000000,0.000078,12.753990,-0.072064,0.144743
2016-08-15T14:00:00.000000000,0.000064,13.151064,-0.430622,0.003445
2016-08-15T15:00:00.000000000,0.000048,13.606773,-0.645893,0.001172
2016-08-15T16:00:00.000000000,0.000031,14.055642,-0.651351,0.000782
2016-08-15T17:00:00.000000000,0.000016,14.392985,-0.509347,0.000676
2016-08-15T18:00:00.000000000,0.000009,14.576007,-0.306412,0.001029
2016-08-15T19:00:00.000000000,0.000002,14.538382,-0.098200,0.002443
2016-08-15T20:00:00.000000000,0.000004,14.319177,0.101736,0.003968
2016-08-15T21:00:00.000000000,0.000020,14.035635,0.250516,0.003388
2016-08-15T22:00:00.000000000,0.000026,13.761121,0.321478,0.002616
2016-08-15T23:00:00.000000000,0.000035,13.533101,0.315915,0.003603
2016-08-16T00:00:00.000000000,0.000051,13.478020,0.175696,0.016657
2016-08-16T01:00:00.000000000,0.000055,13.643577,-0.077913,0.093937
2016-08-16T02:00:00.000000000,0.000044,13.977173,-0.342326,0.003969
2016-08-16T03:00:00.000000000,0.000020,14.381901,-0.468883,0.000989
2016-08-16T04:00:00.000000000,0.000003,14.765356,-0.443183,0.000158
2016-08-16T05:00:00.000000000,-0.000003,15.011487,-0.291769,-0.000433
2016-08-16T06:00:00.000000000,-0.000005,15.012770,-0.082891,-0.007427
2016-08-16T07:00:00.000000000,-0.000005,14.753602,0.169683,-0.002026
2016-08-16T08:00:00.000000000,0.000001,14.321511,0.433020,0.000054
2016-08-16T09:00:00.000000000,0.000016,13.804616,0.664803,0.000369
2016-08-16T10:00:00.000000000,0.000042,13.267670,0.775273,0.000692
2016-08-16T11:00:00.000000000,0.000063,12.821388,0.769633,0.001028
