time,dsdx,h,u,rix
2012-08-01T00:00:00.000000000,0.000020,14.248301,0.000000,inf
2012-08-01T01:00:00.000000000,0.000020,14.248022,0.013026,1.247557
2012-08-01T02:00:00.000000000,0.000020,14.169071,0.120215,0.014524
2012-08-01T03:00:00.000000000,0.000021,14.161203,0.079729,0.034609
2012-08-01T04:00:00.000000000,0.000023,14.353803,-0.119710,0.017400
2012-08-01T05:00:00.000000000,0.000020,14.694181,-0.358028,0.001688
2012-08-01T06:00:00.000000000,0.000012,15.050022,-0.402270,0.000831
2012-08-01T07:00:00.000000000,0.000011,15.207753,-0.183498,0.003870
2012-08-01T08:00:00.000000000,0.000011,14.961793,0.186028,0.003448
2012-08-01T09:00:00.000000000,0.000011,14.384843,0.615363,0.000318
2012-08-01T10:00:00.000000000,0.000020,13.679124,0.972908,0.000216
2012-08-01T11:00:00.000000000,0.000031,13.008739,1.097970,0.000255
2012-08-01T12:00:00.000000000,0.000029,12.477843,0.965039,0.000298
2012-08-01T13:00:00.000000000,0.000023,12.168263,0.560731,0.000664
2012-08-01T14:00:00.000000000,0.000022,12.240484,0.099753,0.020457
2012-08-01T15:00:00.000000000,0.000022,12.686121,-0.397469,0.001354
2012-08-01T16:00:00.000000000,0.000024,13.272823,-0.777569,0.000403
2012-08-01T17:00:00.000000000,0.000023,13.847479,-0.906790,0.000287
2012-08-01T18:00:00.000000000,0.000015,14.369846,-0.771380,0.000271
2012-08-01T19:00:00.000000000,0.000012,14.716599,-0.531120,0.000473
2012-08-01T20:00:00.000000000,0.000012,14.832150,-0.260505,0.001901
2012-08-01T21:00:00.000000000,0.000013,14.644449,0.024687,0.229051
2012-08-01T22:00:00.000000000,0.000014,14.271764,0.297001,0.001681
2012-08-01T23:00:00.000000000,0.000016,13.879934,0.452696,0.000833
2012-08-02T00:00:00.000000000,0.000019,13.516655,0.507217,0.000753
2012-08-02T01:00:00.000000000,0.000021,13.292587,0.414647,0.001254
2012-08-02T02:00:00.000000000,0.000021,13.355414,0.118113,0.015223
2012-08-02T03:00:00.000000000,0.000020,13.688723,-0.292093,0.002473
2012-08-02T04:00:00.000000000,0.000016,14.178202,-0.596391,0.000484
2012-08-02T05:00:00.000000000,0.000017,14.697520,-0.668641,0.000413
2012-08-02T06:00:00.000000000,0.000017,15.122922,-0.532194,0.000682
2012-08-02T07:00:00.000000000,0.000015,15.319969,-0.300260,0.001977
2012-08-02T08:00:00.000000000,0.000016,15.168470,-0.004595,8.554037
2012-08-02T09:00:00.000000000,0.000020,14.722373,0.337100,0.001908
2012-08-02T10:00:00.000000000,0.000020,14.138801,0.673977,0.000459
2012-08-02T11:00:00.000000000,0.000017,13.498067,0.906977,0.000207
2012-08-02T12:00:00.000000000,0.000016,12.896020,0.989456,0.000160
2012-08-02T13:00:00.000000000,0.000016,12.429207,0.849314,0.000213
2012-08-02T14:00:00.000000000,0.000016,12.191578,0.444451,0.000752
2012-08-02T15:00:00.000000000,0.000016,12.371354,-0.033296,0.133646
2012-08-02T16:00:00.000000000,0.000017,12.877332,-0.537008,0.000557
2012-08-02T17:00:00.000000000,0.000015,13.472156,-0.849910,0.000212
2012-08-02T18:00:00.000000000,0.000014,14.041569,-0.891120,0.000190
2012-08-02T19:00:00.000000000,0.000013,14.522063,-0.709641,0.000277
2012-08-02T20:00:00.000000000,0.000015,14.807650,-0.445877,0.000871
2012-08-02T21:00:00.000000000,0.000017,14.820708,-0.166895,0.006704
2012-08-02T22:00:00.000000000,0.000017,14.546857,0.128036,0.011674
2012-08-02T23:00:00.000000000,0.000019,14.137769,0.386660,0.001337
2012-08-03T00:00:00.000000000,0.000017,13.723853,0.569034,0.000546
2012-08-03T01:00:00.000000000,0.000016,13.346709,0.612342,0.000420
2012-08-03T02:00:00.000000000,0.000013,13.173774,0.419353,0.000737
2012-08-03T03:00:00.000000000,0.000012,13.297680,0.050735,0.045668
2012-08-03T04:00:00.000000000,0.000013,13.675737,-0.371750,0.000945
2012-08-03T05:00:00.000000000,0.000012,14.189718,-0.630016,0.000335
2012-08-03T06:00:00.000000000,0.000015,14.707354,-0.661395,0.000391
2012-08-03T07:00:00.000000000,0.000015,15.099730,-0.499015,0.000703
2012-08-03T08:00:00.000000000,0.000011,15.247913,-0.253565,0.002008
2012-08-03T09:00:00.000000000,0.000011,15.048038,0.042895,0.066968
2012-08-03T10:00:00.000000000,0.000013,14.582409,0.383443,0.000994
2012-08-03T11:00:00.000000000,0.000018,14.009068,0.674569,0.000413
2012-08-03T12:00:00.000000000,0.000014,13.391949,0.883254,0.000179
2012-08-03T13:00:00.000000000,0.000010,12.843406,0.923339,0.000111
2012-08-03T14:00:00.000000000,0.000010,12.461375,0.719079,0.000179
2012-08-03T15:00:00.000000000,0.000010,12.361521,0.281519,0.001219
2012-08-03T16:00:00.000000000,0.000010,12.666174,-0.214036,0.002188
2012-08-03T17:00:00.000000000,0.000010,13.216823,-0.663067,0.000224
2012-08-03T18:00:00.000000000,0.000006,13.803411,-0.892170,0.000083
2012-08-03T19:00:00.000000000,0.000014,14.364930,-0.821739,0.000229
2012-08-03T20:00:00.000000000,0.000012,14.776111,-0.607168,0.000377
2012-08-03T21:00:00.000000000,0.000009,14.977843,-0.327198,0.000966
2012-08-03T22:00:00.000000000,0.000010,14.853693,-0.031915,0.112617
2012-08-03T23:00:00.000000000,0.000010,14.488318,0.266738,0.001505
2012-08-04T00:00:00.000000000,0.000011,14.043093,0.490937,0.000501
2012-08-04T01:00:00.000000000,0.000015,13.593851,0.657214,0.000358
2012-08-04T02:00:00.000000000,0.000011,13.238073,0.591378,0.000302
2012-08-04T03:00:00.000000000,0.000007,13.133638,0.327606,0.000647
2012-08-04T04:00:00.000000000,0.000007,13.320908,-0.079598,0.010536
2012-08-04T05:00:00.000000000,0.000008,13.732470,-0.472450,0.000383
2012-08-04T06:00:00.000000000,0.000012,14.234697,-0.650559,0.000312
2012-08-04T07:00:00.000000000,0.000012,14.710817,-0.629952,0.000328
2012-08-04T08:00:00.000000000,0.000007,15.037140,-0.432508,0.000449
2012-08-04T09:00:00.000000000,0.000008,15.100944,-0.184741,0.002786
2012-08-04T10:00:00.000000000,0.000009,14.843053,0.114748,0.007449
2012-08-04T11:00:00.000000000,0.000008,14.373674,0.433186,0.000490
2012-08-04T12:00:00.000000000,0.000012,13.831732,0.683072,0.000265
2012-08-04T13:00:00.000000000,0.000012,13.265429,0.850702,0.000168
2012-08-04T14:00:00.000000000,0.000005,12.801011,0.809854,0.000075
2012-08-04T15:00:00.000000000,0.000006,12.531642,0.541105,0.000204
2012-08-04T16:00:00.000000000,0.000007,12.582162,0.103616,0.006292
2012-08-04T17:00:00.000000000,0.000007,12.985020,-0.381307,0.000451
2012-08-04T18:00:00.000000000,0.000004,13.534751,-0.742469,0.000083
2012-08-04T19:00:00.000000000,0.000010,14.103439,-0.847945,0.000154
2012-08-04T20:00:00.000000000,0.000008,14.599246,-0.712222,0.000173
2012-08-04T21:00:00.000000000,0.000005,14.925729,-0.469667,0.000281
2012-08-04T22:00:00.000000000,0.000006,14.986614,-0.195861,0.001747
2012-08-04T23:00:00.000000000,0.000006,14.739534,0.101752,0.006767
2012-08-05T00:00:00.000000000,0.000005,14.326921,0.372359,0.000416
2012-08-05T01:00:00.000000000,0.000009,13.870164,0.554943,0.000291
2012-08-05T02:00:00.000000000,0.000011,13.423017,0.673576,0.000254
2012-08-05T03:00:00.000000000,0.000008,13.131092,0.542432,0.000255
2012-08-05T04:00:00.000000000,0.000005,13.090166,0.230182,0.000841
2012-08-05T05:00:00.000000000,0.000004,13.320947,-0.165177,0.001621
2012-08-05T06:00:00.000000000,0.000005,13.729725,-0.487622,0.000234
2012-08-05T07:00:00.000000000,0.000010,14.199943,-0.612336,0.000294
2012-08-05T08:00:00.000000000,0.000008,14.615802,-0.560168,0.000273
2012-08-05T09:00:00.000000000,0.000004,14.868252,-0.354948,0.000343
2012-08-05T10:00:00.000000000,0.000004,14.858557,-0.107898,0.003419
2012-08-05T11:00:00.000000000,0.000004,14.568755,0.181981,0.001225
2012-08-05T12:00:00.000000000,0.000006,14.123996,0.452496,0.000299
2012-08-05T13:00:00.000000000,0.000010,13.638022,0.653783,0.000237
2012-08-05T14:00:00.000000000,0.000009,13.157672,0.747614,0.000161
2012-08-05T15:00:00.000000000,0.000004,12.806850,0.636366,0.000103
2012-08-05T16:00:00.000000000,0.000006,12.678227,0.331393,0.000520
2012-08-05T17:00:00.000000000,0.000006,12.856084,-0.082379,0.009010
2012-08-05T18:00:00.000000000,0.000004,13.290978,-0.493211,0.000172
2012-08-05T19:00:00.000000000,0.000005,13.809258,-0.735730,0.000097
2012-08-05T20:00:00.000000000,0.000009,14.327512,-0.737254,0.000184
2012-08-05T21:00:00.000000000,0.000004,14.725206,-0.569377,0.000126
2012-08-05T22:00:00.000000000,0.000003,14.941798,-0.326898,0.000368
2012-08-05T23:00:00.000000000,0.000004,14.867864,-0.053692,0.016141
2012-08-06T00:00:00.000000000,0.000004,14.557098,0.224356,0.000942
2012-08-06T01:00:00.000000000,0.000003,14.139455,0.453983,0.000176
2012-08-06T02:00:00.000000000,0.000010,13.694110,0.608397,0.000279
2012-08-06T03:00:00.000000000,0.000009,13.289850,0.658741,0.000201
2012-08-06T04:00:00.000000000,0.000004,13.063137,0.482633,0.000166
2012-08-06T05:00:00.000000000,0.000003,13.075503,0.181343,0.000936
2012-08-06T06:00:00.000000000,0.000003,13.328564,-0.182075,0.000814
2012-08-06T07:00:00.000000000,0.000002,13.715768,-0.445421,0.000083
2012-08-06T08:00:00.000000000,0.000008,14.131490,-0.533396,0.000295
2012-08-06T09:00:00.000000000,0.000009,14.475650,-0.456607,0.000455
2012-08-06T10:00:00.000000000,0.000005,14.654772,-0.266238,0.000764
2012-08-06T11:00:00.000000000,0.000003,14.595691,-0.041391,0.021973
2012-08-06T12:00:00.000000000,0.000006,14.307910,0.213648,0.001415
2012-08-06T13:00:00.000000000,0.000009,13.917324,0.430763,0.000519
2012-08-06T14:00:00.000000000,0.000008,13.498805,0.574737,0.000260
2012-08-06T15:00:00.000000000,0.000004,13.110117,0.614074,0.000109
2012-08-06T16:00:00.000000000,0.000004,12.871001,0.449191,0.000201
2012-08-06T17:00:00.000000000,0.000006,12.867473,0.143333,0.002924
2012-08-06T18:00:00.000000000,0.000005,13.135634,-0.241806,0.000890
2012-08-06T19:00:00.000000000,0.000002,13.569826,-0.555384,0.000076
2012-08-06T20:00:00.000000000,0.000006,14.065483,-0.679531,0.000135
2012-08-06T21:00:00.000000000,0.000009,14.509099,-0.615313,0.000265
2012-08-06T22:00:00.000000000,0.000003,14.816475,-0.417638,0.000211
2012-08-06T23:00:00.000000000,0.000001,14.905165,-0.176847,0.000479
2012-08-07T00:00:00.000000000,0.000001,14.734151,0.078699,0.002343
2012-08-07T01:00:00.000000000,0.000003,14.388804,0.321070,0.000268
2012-08-07T02:00:00.000000000,0.000009,13.980681,0.494875,0.000388
2012-08-07T03:00:00.000000000,0.000009,13.551079,0.601332,0.000261
2012-08-07T04:00:00.000000000,0.000005,13.207843,0.584104,0.000142
2012-08-07T05:00:00.000000000,0.000004,13.040768,0.387822,0.000244
2012-08-07T06:00:00.000000000,0.000004,13.088924,0.096315,0.004453
2012-08-07T07:00:00.000000000,0.000003,13.339594,-0.202935,0.000715
2012-08-07T08:00:00.000000000,0.000001,13.690473,-0.403822,0.000043
2012-08-07T09:00:00.000000000,0.000004,14.052537,-0.462138,0.000223
2012-08-07T10:00:00.000000000,0.000008,14.333118,-0.379335,0.000616
2012-08-07T11:00:00.000000000,0.000008,14.453862,-0.199120,0.002220
2012-08-07T12:00:00.000000000,0.000008,14.369163,0.001304,51.882579
2012-08-07T13:00:00.000000000,0.000009,14.107949,0.210751,0.002138
2012-08-07T14:00:00.000000000,0.000008,13.781642,0.358638,0.000677
2012-08-07T15:00:00.000000000,0.000006,13.451885,0.441595,0.000307
2012-08-07T16:00:00.000000000,0.000003,13.171258,0.425169,0.000185
2012-08-07T17:00:00.000000000,0.000005,13.046063,0.248768,0.000792
2012-08-07T18:00:00.000000000,0.000005,13.138304,-0.019873,0.131599
2012-08-07T19:00:00.000000000,0.000004,13.427389,-0.305589,0.000462
2012-08-07T20:00:00.000000000,0.000004,13.825589,-0.491141,0.000179
2012-08-07T21:00:00.000000000,0.000008,14.246584,-0.545501,0.000277
2012-08-07T22:00:00.000000000,0.000010,14.596789,-0.447344,0.000531
2012-08-07T23:00:00.000000000,0.000006,14.800072,-0.263131,0.000986
2012-08-08T00:00:00.000000000,0.000003,14.781658,-0.046193,0.015053
2012-08-08T01:00:00.000000000,0.000004,14.557868,0.178098,0.001557
2012-08-08T02:00:00.000000000,0.000010,14.219111,0.364543,0.000778
2012-08-08T03:00:00.000000000,0.000009,13.836690,0.500866,0.000391
2012-08-08T04:00:00.000000000,0.000006,13.457425,0.563925,0.000204
2012-08-08T05:00:00.000000000,0.000004,13.176809,0.499260,0.000156
2012-08-08T06:00:00.000000000,0.000005,13.057014,0.305274,0.000535
2012-08-08T07:00:00.000000000,0.000004,13.122179,0.060113,0.012028
2012-08-08T08:00:00.000000000,0.000003,13.353139,-0.185591,0.000823
2012-08-08T09:00:00.000000000,0.000001,13.662639,-0.347563,0.000060
2012-08-08T10:00:00.000000000,0.000001,13.971769,-0.389615,0.000082
2012-08-08T11:00:00.000000000,0.000005,14.206597,-0.312487,0.000544
2012-08-08T12:00:00.000000000,0.000006,14.297809,-0.157790,0.002556
2012-08-08T13:00:00.000000000,0.000006,14.214725,0.013753,0.359562
2012-08-08T14:00:00.000000000,0.000007,13.998073,0.176087,0.002220
2012-08-08T15:00:00.000000000,0.000005,13.741710,0.279034,0.000660
2012-08-08T16:00:00.000000000,0.000003,13.494634,0.319195,0.000305
2012-08-08T17:00:00.000000000,0.000007,13.303727,0.278815,0.000903
2012-08-08T18:00:00.000000000,0.000010,13.252323,0.151003,0.004487
2012-08-08T19:00:00.000000000,0.000010,13.384652,-0.067069,0.021826
2012-08-08T20:00:00.000000000,0.000006,13.653285,-0.286989,0.000731
2012-08-08T21:00:00.000000000,0.000004,13.996308,-0.425552,0.000217
2012-08-08T22:00:00.000000000,0.000007,14.347225,-0.437087,0.000420
2012-08-08T23:00:00.000000000,0.000009,14.624258,-0.332055,0.000862
2012-08-09T00:00:00.000000000,0.000007,14.749376,-0.167253,0.002895
2012-08-09T01:00:00.000000000,0.000006,14.684116,0.019691,0.169223
2012-08-09T02:00:00.000000000,0.000007,14.460503,0.203143,0.001900
2012-08-09T03:00:00.000000000,0.000008,14.142328,0.367853,0.000639
2012-08-09T04:00:00.000000000,0.000008,13.771927,0.485606,0.000358
2012-08-09T05:00:00.000000000,0.000004,13.420012,0.531669,0.000146
2012-08-09T06:00:00.000000000,0.000006,13.162648,0.454692,0.000265
2012-08-09T07:00:00.000000000,0.000009,13.051768,0.271754,0.001233
2012-08-09T08:00:00.000000000,0.000008,13.094888,0.069901,0.015736
2012-08-09T09:00:00.000000000,0.000007,13.284314,-0.128727,0.003958
2012-08-09T10:00:00.000000000,0.000004,13.545337,-0.266545,0.000635
2012-08-09T11:00:00.000000000,0.000002,13.810540,-0.310242,0.000246
2012-08-09T12:00:00.000000000,0.000002,14.020307,-0.261685,0.000273
2012-08-09T13:00:00.000000000,0.000003,14.123050,-0.149007,0.001460
2012-08-09T14:00:00.000000000,0.000003,14.092318,-0.012403,0.225610
2012-08-09T15:00:00.000000000,0.000004,13.957486,0.106391,0.003289
2012-08-09T16:00:00.000000000,0.000004,13.782183,0.174541,0.001206
2012-08-09T17:00:00.000000000,0.000004,13.613787,0.188287,0.001278
2012-08-09T18:00:00.000000000,0.000005,13.489795,0.156772,0.002077
2012-08-09T19:00:00.000000000,0.000005,13.469120,0.057889,0.015991
2012-08-09T20:00:00.000000000,0.000005,13.586327,-0.097898,0.005421
2012-08-09T21:00:00.000000000,0.000004,13.809736,-0.240340,0.000742
2012-08-09T22:00:00.000000000,0.000005,14.106099,-0.346004,0.000425
2012-08-09T23:00:00.000000000,0.000006,14.412421,-0.359928,0.000543
2012-08-10T00:00:00.000000000,0.000007,14.659461,-0.274897,0.000994
2012-08-10T01:00:00.000000000,0.000007,14.771053,-0.125823,0.004842
2012-08-10T02:00:00.000000000,0.000007,14.704371,0.043722,0.038762
2012-08-10T03:00:00.000000000,0.000007,14.479200,0.215931,0.001554
2012-08-10T04:00:00.000000000,0.000006,14.149830,0.372245,0.000465
2012-08-10T05:00:00.000000000,0.000006,13.776175,0.491473,0.000262
2012-08-10T06:00:00.000000000,0.000005,13.423292,0.532967,0.000185
2012-08-10T07:00:00.000000000,0.000006,13.167526,0.447542,0.000316
2012-08-10T08:00:00.000000000,0.000010,13.052345,0.276856,0.001242
2012-08-10T09:00:00.000000000,0.000009,13.091462,0.079134,0.013719
2012-08-10T10:00:00.000000000,0.000007,13.278548,-0.121738,0.005031
2012-08-10T11:00:00.000000000,0.000005,13.531178,-0.258074,0.000711
2012-08-10T12:00:00.000000000,0.000002,13.795778,-0.307847,0.000252
2012-08-10T13:00:00.000000000,0.000002,14.019125,-0.274013,0.000334
2012-08-10T14:00:00.000000000,0.000003,14.147659,-0.176125,0.001046
2012-08-10T15:00:00.000000000,0.000003,14.160793,-0.059591,0.009026
2012-08-10T16:00:00.000000000,0.000004,14.077133,0.050876,0.015556
2012-08-10T17:00:00.000000000,0.000005,13.946340,0.113461,0.004062
2012-08-10T18:00:00.000000000,0.000005,13.811140,0.136697,0.002670
2012-08-10T19:00:00.000000000,0.000004,13.697768,0.129571,0.002521
2012-08-10T20:00:00.000000000,0.000004,13.657023,0.066260,0.009158
2012-08-10T21:00:00.000000000,0.000004,13.732652,-0.043810,0.023656
2012-08-10T22:00:00.000000000,0.000005,13.921755,-0.166626,0.001949
2012-08-10T23:00:00.000000000,0.000005,14.179688,-0.255572,0.000871
2012-08-11T00:00:00.000000000,0.000005,14.450672,-0.263368,0.000826
2012-08-11T01:00:00.000000000,0.000004,14.661872,-0.195149,0.001272
2012-08-11T02:00:00.000000000,0.000004,14.747740,-0.065714,0.010282
2012-08-11T03:00:00.000000000,0.000004,14.670565,0.087226,0.005449
2012-08-11T04:00:00.000000000,0.000004,14.442656,0.245690,0.000646
2012-08-11T05:00:00.000000000,0.000004,14.113270,0.399706,0.000297
2012-08-11T06:00:00.000000000,0.000004,13.739666,0.511538,0.000149
2012-08-11T07:00:00.000000000,0.000005,13.383616,0.539884,0.000160
2012-08-11T08:00:00.000000000,0.000009,13.119327,0.445738,0.000434
2012-08-11T09:00:00.000000000,0.000009,12.994458,0.289456,0.001104
2012-08-11T10:00:00.000000000,0.000008,13.029959,0.082450,0.010912
2012-08-11T11:00:00.000000000,0.000006,13.229548,-0.139791,0.003014
2012-08-11T12:00:00.000000000,0.000004,13.509812,-0.307104,0.000447
2012-08-11T13:00:00.000000000,0.000003,13.811343,-0.371912,0.000197
2012-08-11T14:00:00.000000000,0.000003,14.070617,-0.335095,0.000238
2012-08-11T15:00:00.000000000,0.000001,14.240127,-0.233689,0.000274
2012-08-11T16:00:00.000000000,0.000001,14.286471,-0.107614,0.001200
2012-08-11T17:00:00.000000000,0.000001,14.219657,-0.001930,3.738188
2012-08-11T18:00:00.000000000,0.000002,14.091592,0.068469,0.003482
2012-08-11T19:00:00.000000000,0.000002,13.953864,0.097216,0.001826
2012-08-11T20:00:00.000000000,0.000002,13.833582,0.096567,0.001897
2012-08-11T21:00:00.000000000,0.000002,13.775124,0.042562,0.013921
2012-08-11T22:00:00.000000000,0.000002,13.835042,-0.063296,0.006126
2012-08-11T23:00:00.000000000,0.000001,14.011111,-0.177690,0.000425
2012-08-12T00:00:00.000000000,-0.000000,14.260644,-0.252543,-0.000029
2012-08-12T01:00:00.000000000,-0.000001,14.522329,-0.255225,-0.000169
2012-08-12T02:00:00.000000000,-0.000001,14.724917,-0.180857,-0.000499
2012-08-12T03:00:00.000000000,-0.000002,14.795919,-0.051696,-0.007877
2012-08-12T04:00:00.000000000,-0.000003,14.701271,0.102690,-0.002834
2012-08-12T05:00:00.000000000,-0.000004,14.453847,0.266985,-0.000547
2012-08-12T06:00:00.000000000,-0.000004,14.104290,0.428085,-0.000245
2012-08-12T07:00:00.000000000,0.000000,13.701970,0.552707,0.000010
2012-08-12T08:00:00.000000000,0.000003,13.319830,0.587313,0.000087
2012-08-12T09:00:00.000000000,0.000009,13.039571,0.500452,0.000350
2012-08-12T10:00:00.000000000,0.000008,12.896281,0.323424,0.000734
2012-08-12T11:00:00.000000000,0.000008,12.932529,0.093965,0.008345
2012-08-12T12:00:00.000000000,0.000006,13.157627,-0.159212,0.002310
2012-08-12T13:00:00.000000000,0.000001,13.468272,-0.350096,0.000098
2012-08-12T14:00:00.000000000,0.000004,13.808088,-0.432370,0.000223
2012-08-12T15:00:00.000000000,0.000001,14.107014,-0.396798,0.000066
2012-08-12T16:00:00.000000000,-0.000001,14.310792,-0.287379,-0.000113
2012-08-12T17:00:00.000000000,-0.000003,14.374707,-0.149078,-0.001310
2012-08-12T18:00:00.000000000,-0.000004,14.299477,-0.017504,-0.124745
2012-08-12T19:00:00.000000000,-0.000003,14.140920,0.086807,-0.004271
2012-08-12T20:00:00.000000000,-0.000002,13.966551,0.145471,-0.000941
2012-08-12T21:00:00.000000000,0.000000,13.809112,0.166029,0.000004
2012-08-12T22:00:00.000000000,0.000002,13.730193,0.118102,0.001462
2012-08-12T23:00:00.000000000,0.000003,13.792877,-0.004651,1.334874
2012-08-13T00:00:00.000000000,0.000002,13.989514,-0.162949,0.000645
2012-08-13T01:00:00.000000000,-0.000003,14.262145,-0.269436,-0.000428
2012-08-13T02:00:00.000000000,-0.000006,14.550288,-0.283766,-0.000810
2012-08-13T03:00:00.000000000,-0.000007,14.772095,-0.208060,-0.001894
2012-08-13T04:00:00.000000000,-0.000008,14.841526,-0.069745,-0.017994
2012-08-13T05:00:00.000000000,-0.000008,14.724199,0.099734,-0.008797
2012-08-13T06:00:00.000000000,-0.000008,14.442401,0.288914,-0.000980
2012-08-13T07:00:00.000000000,-0.000008,14.055875,0.469788,-0.000397
2012-08-13T08:00:00.000000000,0.000000,13.614476,0.606315,0.000013
2012-08-13T09:00:00.000000000,0.000005,13.203723,0.660059,0.000115
2012-08-13T10:00:00.000000000,0.000007,12.914455,0.531589,0.000234
2012-08-13T11:00:00.000000000,0.000009,12.782339,0.303707,0.000946
2012-08-13T12:00:00.000000000,0.000008,12.869065,0.032525,0.071544
2012-08-13T13:00:00.000000000,0.000005,13.159460,-0.259477,0.000750
2012-08-13T14:00:00.000000000,0.000001,13.518369,-0.452655,0.000027
2012-08-13T15:00:00.000000000,0.000001,13.894687,-0.511959,0.000047
2012-08-13T16:00:00.000000000,0.000000,14.211033,-0.443319,0.000005
2012-08-13T17:00:00.000000000,-0.000004,14.411925,-0.304268,-0.000489
2012-08-13T18:00:00.000000000,-0.000008,14.454476,-0.147087,-0.003819
2012-08-13T19:00:00.000000000,-0.000009,14.342621,0.007644,-1.583232
2012-08-13T20:00:00.000000000,-0.000008,14.147565,0.127170,-0.005523
2012-08-13T21:00:00.000000000,-0.000006,13.948103,0.189043,-0.001911
2012-08-13T22:00:00.000000000,-0.000002,13.762941,0.209914,-0.000383
2012-08-13T23:00:00.000000000,0.000001,13.677278,0.135037,0.000678
2012-08-14T00:00:00.000000000,0.000002,13.762467,-0.030170,0.020860
2012-08-14T01:00:00.000000000,0.000000,14.002450,-0.224671,0.000005
2012-08-14T02:00:00.000000000,-0.000008,14.328347,-0.349673,-0.000693
2012-08-14T03:00:00.000000000,-0.000012,14.661905,-0.356498,-0.001028
2012-08-14T04:00:00.000000000,-0.000011,14.902786,-0.257001,-0.001868
2012-08-14T05:00:00.000000000,-0.000011,14.951166,-0.088471,-0.015503
2012-08-14T06:00:00.000000000,-0.000011,14.777059,0.114748,-0.009471
2012-08-14T07:00:00.000000000,-0.000012,14.424245,0.338154,-0.001170
2012-08-14T08:00:00.000000000,-0.000013,13.973999,0.547856,-0.000441
2012-08-14T09:00:00.000000000,-0.000002,13.483181,0.699674,-0.000044
2012-08-14T10:00:00.000000000,0.000004,13.056567,0.704544,0.000072
2012-08-14T11:00:00.000000000,0.000007,12.772601,0.543120,0.000243
2012-08-14T12:00:00.000000000,0.000010,12.675815,0.260812,0.001441
2012-08-14T13:00:00.000000000,0.000009,12.848615,-0.063462,0.021668
2012-08-14T14:00:00.000000000,0.000004,13.217471,-0.390004,0.000233
2012-08-14T15:00:00.000000000,0.000000,13.634535,-0.573601,0.000014
2012-08-14T16:00:00.000000000,-0.000002,14.057674,-0.592468,-0.000073
2012-08-14T17:00:00.000000000,-0.000007,14.384493,-0.481145,-0.000324
2012-08-14T18:00:00.000000000,-0.000014,14.570315,-0.301935,-0.001629
2012-08-14T19:00:00.000000000,-0.000014,14.558785,-0.110982,-0.012613
2012-08-14T20:00:00.000000000,-0.000014,14.379902,0.073501,-0.029024
2012-08-14T21:00:00.000000000,-0.000015,14.134010,0.210875,-0.003515
2012-08-14T22:00:00.000000000,-0.000012,13.888998,0.284433,-0.001535
2012-08-14T23:00:00.000000000,-0.000006,13.680332,0.292720,-0.000723
2012-08-15T00:00:00.000000000,-0.000002,13.623521,0.166223,-0.000726
2012-08-15T01:00:00.000000000,-0.000001,13.774717,-0.048572,-0.004646
2012-08-15T02:00:00.000000000,-0.000004,14.076601,-0.279504,-0.000533
2012-08-15T03:00:00.000000000,-0.000012,14.447351,-0.398491,-0.000830
2012-08-15T04:00:00.000000000,-0.000016,14.800805,-0.382259,-0.001196
2012-08-15T05:00:00.000000000,-0.000015,15.022462,-0.247748,-0.002854
2012-08-15T06:00:00.000000000,-0.000015,15.007590,-0.050839,-0.065039
2012-08-15T07:00:00.000000000,-0.000016,14.755541,0.184740,-0.005141
2012-08-15T08:00:00.000000000,-0.000017,14.334471,0.434926,-0.000957
2012-08-15T09:00:00.000000000,-0.000011,13.827195,0.654873,-0.000276
2012-08-15T10:00:00.000000000,-0.000003,13.306581,0.772967,-0.000042
2012-08-15T11:00:00.000000000,0.000005,12.891206,0.733721,0.000089
2012-08-15T12:00:00.000000000,0.000011,12.640869,0.498174,0.000404
2012-08-15T13:00:00.000000000,0.000013,12.633314,0.162133,0.004755
2012-08-15T14:00:00.000000000,0.000012,12.924132,-0.215451,0.002419
2012-08-15T15:00:00.000000000,0.000001,13.362174,-0.540309,0.000052
2012-08-15T16:00:00.000000000,-0.000007,13.829201,-0.675810,-0.000153
2012-08-15T17:00:00.000000000,-0.000005,14.263035,-0.626352,-0.000149
2012-08-15T18:00:00.000000000,-0.000014,14.568958,-0.451245,-0.000739
2012-08-15T19:00:00.000000000,-0.000016,14.690326,-0.241489,-0.003115
2012-08-15T20:00:00.000000000,-0.000017,14.573081,-0.021590,-0.402849
2012-08-15T21:00:00.000000000,-0.000017,14.299569,0.185295,-0.005385
2012-08-15T22:00:00.000000000,-0.000015,13.991308,0.319362,-0.001591
2012-08-15T23:00:00.000000000,-0.000009,13.688151,0.390259,-0.000599
2012-08-16T00:00:00.000000000,-0.000004,13.483217,0.338353,-0.000365
2012-08-16T01:00:00.000000000,-0.000001,13.499454,0.130541,-0.000685
2012-08-16T02:00:00.000000000,-0.000001,13.746311,-0.177035,-0.000188
2012-08-16T03:00:00.000000000,-0.000006,14.129353,-0.424464,-0.000374
2012-08-16T04:00:00.000000000,-0.000015,14.551813,-0.511843,-0.000623
2012-08-16T05:00:00.000000000,-0.000020,14.918788,-0.431652,-0.001190
2012-08-16T06:00:00.000000000,-0.000019,15.097029,-0.246080,-0.003581
2012-08-16T07:00:00.000000000,-0.000018,14.999865,-0.012582,-1.315375
2012-08-16T08:00:00.000000000,-0.000020,14.649494,0.271651,-0.003069
